origem,destino,sku,perfil,volume
CD_8,Cliente_5,sku_83,RODOVIARIO,1874.81
CD_8,Cliente_5,sku_84,RODOVIARIO,325794.68
CD_8,Cliente_6,sku_1,RODOVIARIO,316.64
CD_8,Cliente_6,sku_2,RODOVIARIO,25.32
CD_8,Cliente_6,sku_4,RODOVIARIO,6.49
CD_8,Cliente_6,sku_8,RODOVIARIO,294.89
CD_8,Cliente_6,sku_10,RODOVIARIO,0.76
CD_8,Cliente_6,sku_11,RODOVIARIO,35.63
CD_8,Cliente_6,sku_17,RODOVIARIO,28729.77
CD_8,Cliente_6,sku_18,RODOVIARIO,23707.29
CD_8,Cliente_6,sku_20,RODOVIARIO,5563.4
CD_8,Cliente_6,sku_21,RODOVIARIO,17590.95
CD_8,Cliente_6,sku_22,RODOVIARIO,377.75
CD_8,Cliente_6,sku_23,RODOVIARIO,4321.6
CD_8,Cliente_6,sku_25,RODOVIARIO,7431.93
CD_8,Cliente_6,sku_26,RODOVIARIO,4.85
CD_8,Cliente_6,sku_29,RODOVIARIO,622.44
CD_8,Cliente_6,sku_31,RODOVIARIO,24.59
CD_8,Cliente_6,sku_33,RODOVIARIO,1739.72
CD_8,Cliente_6,sku_35,RODOVIARIO,6697.39
CD_8,Cliente_6,sku_38,RODOVIARIO,1464.75
CD_8,Cliente_6,sku_40,RODOVIARIO,9233.87
CD_8,Cliente_6,sku_43,RODOVIARIO,107306.51
CD_8,Cliente_6,sku_44,RODOVIARIO,916.09
CD_8,Cliente_6,sku_47,RODOVIARIO,0.1
CD_8,Cliente_6,sku_49,RODOVIARIO,2517.44
CD_8,Cliente_6,sku_52,RODOVIARIO,123083.1
CD_8,Cliente_6,sku_61,RODOVIARIO,12569.05
CD_8,Cliente_6,sku_63,RODOVIARIO,6768.1
CD_8,Cliente_6,sku_65,RODOVIARIO,142.12
CD_8,Cliente_6,sku_66,RODOVIARIO,64.84
CD_8,Cliente_6,sku_69,RODOVIARIO,2888.46
CD_8,Cliente_6,sku_73,RODOVIARIO,1585.77
CD_8,Cliente_6,sku_75,RODOVIARIO,5415.06
CD_8,Cliente_6,sku_77,RODOVIARIO,3117.66
CD_8,Cliente_6,sku_79,RODOVIARIO,2899.17
CD_8,Cliente_6,sku_80,RODOVIARIO,576.14
CD_8,Cliente_6,sku_82,RODOVIARIO,70095.28
CD_8,Cliente_6,sku_83,RODOVIARIO,19661.44
CD_8,Cliente_6,sku_84,RODOVIARIO,943760.47
CD_8,Cliente_6,sku_85,RODOVIARIO,0.1
CD_8,Cliente_6,sku_86,RODOVIARIO,995.41
CD_8,Cliente_4,sku_17,RODOVIARIO,6812.82
CD_8,Cliente_7,sku_17,RODOVIARIO,1996.08
CD_8,Cliente_7,sku_18,RODOVIARIO,1610.4
CD_8,Cliente_7,sku_22,RODOVIARIO,9817.38
CD_8,Cliente_7,sku_35,RODOVIARIO,71.03
CD_8,Cliente_7,sku_38,RODOVIARIO,88.7
CD_8,Cliente_7,sku_60,RODOVIARIO,69552.75
CD_8,Cliente_7,sku_61,RODOVIARIO,700.07
CD_8,Cliente_7,sku_63,RODOVIARIO,723.45
CD_8,Cliente_7,sku_75,RODOVIARIO,3722.92
CD_8,Cliente_7,sku_82,RODOVIARIO,1639.01
CD_8,Cliente_8,sku_82,RODOVIARIO,11813.65
CD_8,Cliente_9,sku_2,RODOVIARIO,5.74
CD_8,Cliente_9,sku_8,RODOVIARIO,29.51
CD_8,Cliente_9,sku_18,RODOVIARIO,22.85
CD_8,Cliente_9,sku_23,RODOVIARIO,624.27
CD_8,Cliente_9,sku_25,RODOVIARIO,1422.75
CD_8,Cliente_9,sku_26,RODOVIARIO,13.44
CD_8,Cliente_9,sku_33,RODOVIARIO,16.65
CD_8,Cliente_9,sku_35,RODOVIARIO,266.54
CD_8,Cliente_9,sku_40,RODOVIARIO,1398.11
CD_8,Cliente_9,sku_43,RODOVIARIO,18674.22
CD_8,Cliente_9,sku_52,RODOVIARIO,0.1
CD_8,Cliente_9,sku_61,RODOVIARIO,3263.87
CD_8,Cliente_9,sku_63,RODOVIARIO,128.39
CD_8,Cliente_9,sku_69,RODOVIARIO,299.48
CD_8,Cliente_9,sku_75,RODOVIARIO,16694.37
CD_8,Cliente_9,sku_77,RODOVIARIO,14.43
CD_8,Cliente_9,sku_80,RODOVIARIO,32257.33
CD_8,Cliente_9,sku_82,RODOVIARIO,8298.07
CD_8,Cliente_9,sku_83,RODOVIARIO,1233.42
CD_8,Cliente_12,sku_22,RODOVIARIO,55.67
CD_8,Cliente_12,sku_25,RODOVIARIO,74.07
CD_8,Cliente_12,sku_26,RODOVIARIO,45.61
CD_8,Cliente_12,sku_33,RODOVIARIO,266.08
CD_8,Cliente_12,sku_40,RODOVIARIO,2039.95
CD_8,Cliente_12,sku_43,RODOVIARIO,3781.31
CD_8,Cliente_12,sku_49,RODOVIARIO,5538.39
CD_8,Cliente_12,sku_52,RODOVIARIO,21959.43
CD_8,Cliente_12,sku_61,RODOVIARIO,115.74
CD_8,Cliente_12,sku_63,RODOVIARIO,41.77
CD_8,Cliente_12,sku_69,RODOVIARIO,334.49
CD_8,Cliente_12,sku_82,RODOVIARIO,1228.24
CD_8,Cliente_15,sku_40,RODOVIARIO,186.45
CD_8,Cliente_15,sku_43,RODOVIARIO,928.82
CD_8,Cliente_15,sku_61,RODOVIARIO,78.41
CD_8,Cliente_15,sku_63,RODOVIARIO,334.33
CD_8,Cliente_15,sku_82,RODOVIARIO,365.35
CD_8,Cliente_16,sku_23,RODOVIARIO,41.6
CD_8,Cliente_16,sku_35,RODOVIARIO,20.43
CD_8,Cliente_16,sku_38,RODOVIARIO,944.69
CD_8,Cliente_16,sku_40,RODOVIARIO,1150.98
CD_8,Cliente_16,sku_43,RODOVIARIO,3979.85
CD_8,Cliente_16,sku_61,RODOVIARIO,21.19
CD_8,Cliente_16,sku_63,RODOVIARIO,38.46
CD_8,Cliente_16,sku_82,RODOVIARIO,307.27
CD_8,Cliente_16,sku_84,RODOVIARIO,24496.91
CD_8,Cliente_19,sku_8,RODOVIARIO,839.19
CD_8,Cliente_19,sku_33,RODOVIARIO,0.1
CD_8,Cliente_19,sku_40,RODOVIARIO,8890.47
CD_8,Cliente_19,sku_43,RODOVIARIO,43825.15
CD_8,Cliente_19,sku_61,RODOVIARIO,492.48
CD_8,Cliente_19,sku_65,RODOVIARIO,13805.6
CD_8,Cliente_19,sku_79,RODOVIARIO,5458.51
CD_8,Cliente_19,sku_82,RODOVIARIO,5875.99
CD_8,Cliente_20,sku_2,RODOVIARIO,249.39
CD_8,Cliente_20,sku_3,RODOVIARIO,60.61
CD_8,Cliente_20,sku_7,RODOVIARIO,13.13
CD_8,Cliente_20,sku_8,RODOVIARIO,87.75
CD_8,Cliente_20,sku_10,RODOVIARIO,30.48
CD_8,Cliente_20,sku_11,RODOVIARIO,1602.47
CD_8,Cliente_20,sku_14,RODOVIARIO,31.0
CD_8,Cliente_20,sku_17,RODOVIARIO,63586.39
CD_8,Cliente_20,sku_18,RODOVIARIO,20204.86
CD_8,Cliente_20,sku_20,RODOVIARIO,6546.39
CD_8,Cliente_20,sku_21,RODOVIARIO,8544.29
CD_8,Cliente_20,sku_22,RODOVIARIO,1143.76
CD_8,Cliente_20,sku_23,RODOVIARIO,1615.49
CD_8,Cliente_20,sku_25,RODOVIARIO,10713.32
CD_8,Cliente_20,sku_29,RODOVIARIO,36.39
CD_8,Cliente_20,sku_31,RODOVIARIO,14.65
CD_8,Cliente_20,sku_33,RODOVIARIO,7539.56
CD_8,Cliente_20,sku_35,RODOVIARIO,1598.17
CD_8,Cliente_20,sku_38,RODOVIARIO,2422.02
CD_8,Cliente_20,sku_40,RODOVIARIO,6813.85
CD_8,Cliente_20,sku_43,RODOVIARIO,75762.5
CD_8,Cliente_20,sku_47,RODOVIARIO,0.1
CD_8,Cliente_20,sku_52,RODOVIARIO,44397.69
CD_8,Cliente_20,sku_55,RODOVIARIO,0.1
CD_8,Cliente_20,sku_60,RODOVIARIO,808.94
CD_8,Cliente_20,sku_61,RODOVIARIO,1670.66
CD_8,Cliente_20,sku_63,RODOVIARIO,8057.16
CD_8,Cliente_20,sku_65,RODOVIARIO,72.92
CD_8,Cliente_20,sku_69,RODOVIARIO,247.59
CD_8,Cliente_20,sku_71,RODOVIARIO,0.1
CD_8,Cliente_20,sku_75,RODOVIARIO,463.87
CD_8,Cliente_20,sku_77,RODOVIARIO,561.57
CD_8,Cliente_20,sku_79,RODOVIARIO,1989.45
CD_8,Cliente_20,sku_82,RODOVIARIO,52026.74
CD_8,Cliente_20,sku_84,RODOVIARIO,100906.66
CD_8,Cliente_20,sku_85,RODOVIARIO,0.1
CD_8,Cliente_17,sku_8,RODOVIARIO,9072.33
CD_8,Cliente_17,sku_13,RODOVIARIO,606.59
CD_8,Cliente_17,sku_17,RODOVIARIO,8339.41
CD_8,Cliente_17,sku_18,RODOVIARIO,70.96
CD_8,Cliente_17,sku_63,RODOVIARIO,11015.39
CD_8,Cliente_17,sku_75,RODOVIARIO,112205.85
CD_8,Cliente_17,sku_77,RODOVIARIO,1085.84
CD_8,Cliente_21,sku_18,RODOVIARIO,1161.59
CD_8,Cliente_21,sku_60,RODOVIARIO,136096.28
CD_8,Cliente_21,sku_63,RODOVIARIO,36.92
CD_8,Cliente_22,sku_40,RODOVIARIO,35.56
CD_8,Cliente_22,sku_43,RODOVIARIO,809.03
CD_8,Cliente_22,sku_82,RODOVIARIO,381.78
CD_8,Cliente_23,sku_8,RODOVIARIO,39.6
CD_8,Cliente_23,sku_17,RODOVIARIO,927.61
CD_8,Cliente_23,sku_18,RODOVIARIO,173.85
CD_8,Cliente_23,sku_21,RODOVIARIO,16603.74
CD_8,Cliente_23,sku_22,RODOVIARIO,1376.49
CD_8,Cliente_23,sku_23,RODOVIARIO,497.96
CD_8,Cliente_23,sku_25,RODOVIARIO,935.94
CD_8,Cliente_23,sku_29,RODOVIARIO,71.46
CD_8,Cliente_23,sku_31,RODOVIARIO,26.39
CD_8,Cliente_23,sku_33,RODOVIARIO,2315.98
CD_8,Cliente_23,sku_35,RODOVIARIO,5232.75
CD_8,Cliente_23,sku_38,RODOVIARIO,284.18
CD_8,Cliente_23,sku_40,RODOVIARIO,4929.82
CD_8,Cliente_23,sku_43,RODOVIARIO,55628.72
CD_8,Cliente_23,sku_47,RODOVIARIO,0.1
CD_8,Cliente_23,sku_52,RODOVIARIO,12860.33
CD_8,Cliente_23,sku_55,RODOVIARIO,0.1
CD_8,Cliente_23,sku_61,RODOVIARIO,5355.13
CD_8,Cliente_23,sku_63,RODOVIARIO,236.18
CD_8,Cliente_23,sku_69,RODOVIARIO,58.1
CD_8,Cliente_23,sku_73,RODOVIARIO,369.5
CD_8,Cliente_23,sku_77,RODOVIARIO,25.19
CD_8,Cliente_23,sku_79,RODOVIARIO,1499.64
CD_8,Cliente_23,sku_82,RODOVIARIO,34218.41
CD_8,Cliente_23,sku_85,RODOVIARIO,0.1
CD_8,Cliente_18,sku_18,RODOVIARIO,0.1
CD_8,Cliente_25,sku_40,RODOVIARIO,17192.29
CD_8,Cliente_25,sku_43,RODOVIARIO,33825.95
CD_8,Cliente_25,sku_79,RODOVIARIO,18805.68
CD_8,Cliente_25,sku_82,RODOVIARIO,4132.87
CD_8,Cliente_26,sku_8,RODOVIARIO,277.34
CD_8,Cliente_26,sku_10,RODOVIARIO,0.69
CD_8,Cliente_26,sku_11,RODOVIARIO,274.8
CD_8,Cliente_26,sku_17,RODOVIARIO,56522.57
CD_8,Cliente_26,sku_18,RODOVIARIO,15770.78
CD_8,Cliente_26,sku_20,RODOVIARIO,4552.74
CD_8,Cliente_26,sku_21,RODOVIARIO,17620.0
CD_8,Cliente_26,sku_23,RODOVIARIO,1855.63
CD_8,Cliente_26,sku_25,RODOVIARIO,282.01
CD_8,Cliente_26,sku_29,RODOVIARIO,2.8
CD_8,Cliente_26,sku_33,RODOVIARIO,938.68
CD_8,Cliente_26,sku_35,RODOVIARIO,528.96
CD_8,Cliente_26,sku_38,RODOVIARIO,2784.23
CD_8,Cliente_26,sku_40,RODOVIARIO,3195.44
CD_8,Cliente_26,sku_43,RODOVIARIO,35386.54
CD_8,Cliente_26,sku_47,RODOVIARIO,0.1
CD_8,Cliente_26,sku_49,RODOVIARIO,3385.42
CD_8,Cliente_26,sku_52,RODOVIARIO,60730.01
CD_8,Cliente_26,sku_61,RODOVIARIO,638.95
CD_8,Cliente_26,sku_63,RODOVIARIO,1560.2
CD_8,Cliente_26,sku_65,RODOVIARIO,351.74
CD_8,Cliente_26,sku_69,RODOVIARIO,97.39
CD_8,Cliente_26,sku_73,RODOVIARIO,1940.0
CD_8,Cliente_26,sku_77,RODOVIARIO,3985.09
CD_8,Cliente_26,sku_79,RODOVIARIO,418.87
CD_8,Cliente_26,sku_80,RODOVIARIO,3611.64
CD_8,Cliente_26,sku_82,RODOVIARIO,38572.72
CD_8,Cliente_26,sku_83,RODOVIARIO,27255.74
CD_8,Cliente_26,sku_84,RODOVIARIO,1265090.51
CD_8,Cliente_26,sku_85,RODOVIARIO,0.1
CD_8,Cliente_24,sku_10,RODOVIARIO,1112.01
CD_8,Cliente_24,sku_13,RODOVIARIO,207.56
CD_8,Cliente_24,sku_17,RODOVIARIO,3593.18
CD_8,Cliente_24,sku_20,RODOVIARIO,804.05
CD_8,Cliente_24,sku_61,RODOVIARIO,2166.52
CD_8,Cliente_24,sku_63,RODOVIARIO,281.22
CD_8,Cliente_24,sku_82,RODOVIARIO,41587.39
CD_8,Cliente_27,sku_10,RODOVIARIO,20.99
CD_8,Cliente_27,sku_17,RODOVIARIO,6361.76
CD_8,Cliente_27,sku_20,RODOVIARIO,19.09
CD_8,Cliente_27,sku_38,RODOVIARIO,431.7
CD_8,Cliente_27,sku_40,RODOVIARIO,1635.74
CD_8,Cliente_27,sku_65,RODOVIARIO,472.28
CD_8,Cliente_27,sku_77,RODOVIARIO,890.73
CD_8,Cliente_27,sku_79,RODOVIARIO,115.0
CD_8,Cliente_27,sku_82,RODOVIARIO,681.15
CD_8,Cliente_28,sku_35,RODOVIARIO,207.31
CD_8,Cliente_28,sku_38,RODOVIARIO,260.66
CD_8,Cliente_28,sku_52,RODOVIARIO,2577.61
CD_8,Cliente_28,sku_77,RODOVIARIO,143.52
CD_8,Cliente_28,sku_84,RODOVIARIO,20378.52
CD_8,Cliente_29,sku_17,RODOVIARIO,628.23
CD_8,Cliente_29,sku_18,RODOVIARIO,18.57
CD_8,Cliente_29,sku_20,RODOVIARIO,177.0
CD_8,Cliente_29,sku_21,RODOVIARIO,6323.11
CD_8,Cliente_29,sku_23,RODOVIARIO,233.41
CD_8,Cliente_29,sku_25,RODOVIARIO,203.04
CD_8,Cliente_29,sku_29,RODOVIARIO,0.1
CD_8,Cliente_29,sku_31,RODOVIARIO,0.35
CD_8,Cliente_29,sku_33,RODOVIARIO,1276.92
CD_8,Cliente_29,sku_38,RODOVIARIO,73.06
CD_8,Cliente_29,sku_40,RODOVIARIO,2370.87
CD_8,Cliente_29,sku_43,RODOVIARIO,31868.35
CD_8,Cliente_29,sku_47,RODOVIARIO,0.1
CD_8,Cliente_29,sku_52,RODOVIARIO,10633.47
CD_8,Cliente_29,sku_61,RODOVIARIO,1430.6
CD_8,Cliente_29,sku_63,RODOVIARIO,827.68
CD_8,Cliente_29,sku_65,RODOVIARIO,140.46
CD_8,Cliente_29,sku_79,RODOVIARIO,132.79
CD_8,Cliente_29,sku_82,RODOVIARIO,11666.27
CD_8,Cliente_29,sku_84,RODOVIARIO,248620.35
CD_8,Cliente_30,sku_77,RODOVIARIO,234.19
CD_8,Cliente_30,sku_82,RODOVIARIO,3620.14
CD_8,Cliente_33,sku_3,RODOVIARIO,90.92
CD_8,Cliente_33,sku_8,RODOVIARIO,59.03
CD_8,Cliente_33,sku_14,RODOVIARIO,0.46
CD_8,Cliente_33,sku_17,RODOVIARIO,13.72
CD_8,Cliente_33,sku_18,RODOVIARIO,30.73
CD_8,Cliente_33,sku_20,RODOVIARIO,14.07
CD_8,Cliente_33,sku_21,RODOVIARIO,5608.8
CD_8,Cliente_33,sku_25,RODOVIARIO,6756.87
CD_8,Cliente_33,sku_26,RODOVIARIO,12.34
CD_8,Cliente_33,sku_27,RODOVIARIO,465.86
CD_8,Cliente_33,sku_29,RODOVIARIO,4.77
CD_8,Cliente_33,sku_31,RODOVIARIO,1.21
CD_8,Cliente_33,sku_33,RODOVIARIO,3336.28
CD_8,Cliente_33,sku_35,RODOVIARIO,127.25
CD_8,Cliente_33,sku_38,RODOVIARIO,327.4
CD_8,Cliente_33,sku_40,RODOVIARIO,305.82
CD_8,Cliente_33,sku_43,RODOVIARIO,7586.14
CD_8,Cliente_33,sku_47,RODOVIARIO,0.1
CD_8,Cliente_33,sku_63,RODOVIARIO,1420.77
CD_8,Cliente_33,sku_71,RODOVIARIO,15560.42
CD_8,Cliente_33,sku_79,RODOVIARIO,1933.5
CD_8,Cliente_33,sku_82,RODOVIARIO,3910.37
CD_8,Cliente_33,sku_84,RODOVIARIO,23877.58
CD_8,Cliente_34,sku_18,RODOVIARIO,6.5
CD_8,Cliente_34,sku_82,RODOVIARIO,153.61
CD_8,Cliente_31,sku_35,RODOVIARIO,16.2
CD_8,Cliente_31,sku_38,RODOVIARIO,3193.9
CD_8,Cliente_31,sku_63,RODOVIARIO,30.77
CD_8,Cliente_35,sku_63,RODOVIARIO,171.92
CD_8,Cliente_35,sku_77,RODOVIARIO,651.51
CD_8,Cliente_38,sku_25,RODOVIARIO,3225.76
CD_8,Cliente_38,sku_40,RODOVIARIO,2532.51
CD_8,Cliente_39,sku_2,RODOVIARIO,61.41
CD_8,Cliente_39,sku_8,RODOVIARIO,40.37
CD_8,Cliente_39,sku_14,RODOVIARIO,0.55
CD_8,Cliente_39,sku_18,RODOVIARIO,47.83
CD_8,Cliente_39,sku_20,RODOVIARIO,15.11
CD_8,Cliente_39,sku_21,RODOVIARIO,9794.85
CD_8,Cliente_39,sku_25,RODOVIARIO,1422.75
CD_8,Cliente_39,sku_26,RODOVIARIO,60.21
CD_8,Cliente_39,sku_29,RODOVIARIO,98.91
CD_8,Cliente_39,sku_33,RODOVIARIO,2425.69
CD_8,Cliente_39,sku_35,RODOVIARIO,477.18
CD_8,Cliente_39,sku_40,RODOVIARIO,1750.8
CD_8,Cliente_39,sku_43,RODOVIARIO,39177.19
CD_8,Cliente_39,sku_47,RODOVIARIO,0.1
CD_8,Cliente_39,sku_52,RODOVIARIO,0.1
CD_8,Cliente_39,sku_63,RODOVIARIO,402.36
CD_8,Cliente_39,sku_69,RODOVIARIO,18.92
CD_8,Cliente_39,sku_73,RODOVIARIO,328.99
CD_8,Cliente_39,sku_79,RODOVIARIO,179.32
CD_8,Cliente_39,sku_82,RODOVIARIO,15001.2
CD_8,Cliente_39,sku_85,RODOVIARIO,0.1
CD_8,Cliente_40,sku_35,RODOVIARIO,1076.68
CD_8,Cliente_42,sku_8,RODOVIARIO,41.61
CD_8,Cliente_42,sku_18,RODOVIARIO,6.5
CD_8,Cliente_42,sku_21,RODOVIARIO,13234.47
CD_8,Cliente_42,sku_33,RODOVIARIO,473.71
CD_8,Cliente_42,sku_35,RODOVIARIO,0.1
CD_8,Cliente_42,sku_40,RODOVIARIO,2088.29
CD_8,Cliente_42,sku_43,RODOVIARIO,11946.42
CD_8,Cliente_42,sku_47,RODOVIARIO,0.1
CD_8,Cliente_42,sku_69,RODOVIARIO,402.94
CD_8,Cliente_42,sku_79,RODOVIARIO,356.49
CD_8,Cliente_42,sku_82,RODOVIARIO,2701.53
CD_8,Cliente_42,sku_85,RODOVIARIO,0.1
CD_8,Cliente_45,sku_8,RODOVIARIO,1161.51
CD_8,Cliente_45,sku_18,RODOVIARIO,165.92
CD_8,Cliente_45,sku_40,RODOVIARIO,1114.34
CD_8,Cliente_45,sku_43,RODOVIARIO,5703.56
CD_8,Cliente_45,sku_77,RODOVIARIO,0.1
CD_8,Cliente_45,sku_79,RODOVIARIO,1822.84
CD_8,Cliente_46,sku_8,RODOVIARIO,282.96
CD_8,Cliente_46,sku_18,RODOVIARIO,19.49
CD_8,Cliente_46,sku_21,RODOVIARIO,70.3
CD_8,Cliente_46,sku_22,RODOVIARIO,304.07
CD_8,Cliente_46,sku_25,RODOVIARIO,1.11
CD_8,Cliente_46,sku_26,RODOVIARIO,27.49
CD_8,Cliente_46,sku_29,RODOVIARIO,170.54
CD_8,Cliente_46,sku_33,RODOVIARIO,6647.0
CD_8,Cliente_46,sku_35,RODOVIARIO,118.88
CD_8,Cliente_46,sku_38,RODOVIARIO,38.16
CD_8,Cliente_46,sku_40,RODOVIARIO,2899.14
CD_8,Cliente_46,sku_43,RODOVIARIO,91378.32
CD_8,Cliente_46,sku_47,RODOVIARIO,0.1
CD_8,Cliente_46,sku_49,RODOVIARIO,1758.33
CD_8,Cliente_46,sku_55,RODOVIARIO,0.1
CD_8,Cliente_46,sku_61,RODOVIARIO,1019.75
CD_8,Cliente_46,sku_63,RODOVIARIO,125.85
CD_8,Cliente_46,sku_69,RODOVIARIO,611.26
CD_8,Cliente_46,sku_73,RODOVIARIO,556.18
CD_8,Cliente_46,sku_75,RODOVIARIO,1092.69
CD_8,Cliente_46,sku_79,RODOVIARIO,1865.75
CD_8,Cliente_46,sku_82,RODOVIARIO,51864.26
CD_8,Cliente_46,sku_85,RODOVIARIO,0.1
CD_8,Cliente_49,sku_18,RODOVIARIO,5.2
CD_8,Cliente_49,sku_26,RODOVIARIO,0.44
CD_8,Cliente_49,sku_29,RODOVIARIO,2.97
CD_8,Cliente_49,sku_31,RODOVIARIO,1.56
CD_8,Cliente_49,sku_33,RODOVIARIO,1192.71
CD_8,Cliente_49,sku_40,RODOVIARIO,309.89
CD_8,Cliente_49,sku_43,RODOVIARIO,1880.15
CD_8,Cliente_49,sku_61,RODOVIARIO,6.08
CD_8,Cliente_49,sku_69,RODOVIARIO,56.41
CD_8,Cliente_49,sku_79,RODOVIARIO,212.57
CD_8,Cliente_49,sku_82,RODOVIARIO,781.52
CD_8,Cliente_52,sku_8,RODOVIARIO,17.71
CD_8,Cliente_52,sku_29,RODOVIARIO,540.81
CD_8,Cliente_52,sku_38,RODOVIARIO,1892.4
CD_8,Cliente_52,sku_40,RODOVIARIO,4498.82
CD_8,Cliente_52,sku_43,RODOVIARIO,15345.04
CD_8,Cliente_52,sku_49,RODOVIARIO,4266.4
CD_8,Cliente_52,sku_52,RODOVIARIO,8204.0
CD_8,Cliente_52,sku_65,RODOVIARIO,91.15
CD_8,Cliente_52,sku_75,RODOVIARIO,655.2
CD_8,Cliente_52,sku_79,RODOVIARIO,6055.19
CD_8,Cliente_52,sku_82,RODOVIARIO,55483.41
CD_8,Cliente_52,sku_84,RODOVIARIO,99253.45
CD_8,Cliente_52,sku_86,RODOVIARIO,9954.13
CD_8,Cliente_53,sku_1,RODOVIARIO,128.37
CD_8,Cliente_53,sku_2,RODOVIARIO,404.24
CD_8,Cliente_53,sku_3,RODOVIARIO,138.69
CD_8,Cliente_53,sku_8,RODOVIARIO,115.1
CD_8,Cliente_53,sku_11,RODOVIARIO,159.57
CD_8,Cliente_53,sku_17,RODOVIARIO,15974.09
CD_8,Cliente_53,sku_18,RODOVIARIO,5419.56
CD_8,Cliente_53,sku_20,RODOVIARIO,2547.65
CD_8,Cliente_53,sku_21,RODOVIARIO,3794.13
CD_8,Cliente_53,sku_23,RODOVIARIO,72.59
CD_8,Cliente_53,sku_25,RODOVIARIO,3199.21
CD_8,Cliente_53,sku_29,RODOVIARIO,16.58
CD_8,Cliente_53,sku_33,RODOVIARIO,2007.01
CD_8,Cliente_53,sku_35,RODOVIARIO,114.75
CD_8,Cliente_53,sku_38,RODOVIARIO,1399.82
CD_8,Cliente_53,sku_40,RODOVIARIO,241.08
CD_8,Cliente_53,sku_43,RODOVIARIO,10461.16
CD_8,Cliente_53,sku_49,RODOVIARIO,6224.8
CD_8,Cliente_53,sku_52,RODOVIARIO,3401.67
CD_8,Cliente_53,sku_61,RODOVIARIO,1403.71
CD_8,Cliente_53,sku_63,RODOVIARIO,852.36
CD_8,Cliente_53,sku_73,RODOVIARIO,360.13
CD_8,Cliente_53,sku_77,RODOVIARIO,3546.46
CD_8,Cliente_53,sku_79,RODOVIARIO,467.66
CD_8,Cliente_53,sku_82,RODOVIARIO,11669.33
CD_8,Cliente_53,sku_83,RODOVIARIO,6826.51
CD_8,Cliente_53,sku_84,RODOVIARIO,77204.98
CD_8,Cliente_53,sku_85,RODOVIARIO,0.1
CD_8,Cliente_54,sku_18,RODOVIARIO,471.75
CD_8,Cliente_54,sku_60,RODOVIARIO,48442.78
CD_8,Cliente_55,sku_29,RODOVIARIO,270.4
CD_8,Cliente_55,sku_38,RODOVIARIO,338.2
CD_8,Cliente_55,sku_43,RODOVIARIO,11798.33
CD_8,Cliente_55,sku_79,RODOVIARIO,2979.75
CD_8,Cliente_55,sku_82,RODOVIARIO,43896.57
CD_8,Cliente_56,sku_18,RODOVIARIO,3.27
CD_8,Cliente_56,sku_21,RODOVIARIO,641.94
CD_8,Cliente_56,sku_23,RODOVIARIO,53.63
CD_8,Cliente_56,sku_38,RODOVIARIO,133.52
CD_8,Cliente_56,sku_40,RODOVIARIO,129.97
CD_8,Cliente_56,sku_43,RODOVIARIO,4036.17
CD_8,Cliente_56,sku_47,RODOVIARIO,0.1
CD_8,Cliente_56,sku_61,RODOVIARIO,204.24
CD_8,Cliente_56,sku_63,RODOVIARIO,64.26
CD_8,Cliente_56,sku_82,RODOVIARIO,664.99
CD_8,Cliente_56,sku_84,RODOVIARIO,66484.14
CD_8,Cliente_59,sku_43,RODOVIARIO,2226.05
CD_8,Cliente_59,sku_47,RODOVIARIO,0.1
CD_8,Cliente_59,sku_61,RODOVIARIO,2220.87
CD_8,Cliente_60,sku_8,RODOVIARIO,1066.95
CD_8,Cliente_60,sku_18,RODOVIARIO,23.96
CD_8,Cliente_60,sku_21,RODOVIARIO,53683.33
CD_8,Cliente_60,sku_22,RODOVIARIO,0.1
CD_8,Cliente_60,sku_23,RODOVIARIO,0.1
CD_8,Cliente_60,sku_25,RODOVIARIO,1324.49
CD_8,Cliente_60,sku_26,RODOVIARIO,40.32
CD_8,Cliente_60,sku_27,RODOVIARIO,9092.79
CD_8,Cliente_60,sku_29,RODOVIARIO,687.36
CD_8,Cliente_60,sku_31,RODOVIARIO,35.28
CD_8,Cliente_60,sku_33,RODOVIARIO,5577.39
CD_8,Cliente_60,sku_35,RODOVIARIO,271.96
CD_8,Cliente_60,sku_38,RODOVIARIO,93.35
CD_8,Cliente_60,sku_40,RODOVIARIO,8016.52
CD_8,Cliente_60,sku_43,RODOVIARIO,75847.91
CD_8,Cliente_60,sku_47,RODOVIARIO,0.1
CD_8,Cliente_60,sku_55,RODOVIARIO,0.1
CD_8,Cliente_60,sku_60,RODOVIARIO,6514.23
CD_8,Cliente_60,sku_61,RODOVIARIO,504.01
CD_8,Cliente_60,sku_65,RODOVIARIO,494.39
CD_8,Cliente_60,sku_69,RODOVIARIO,419.06
CD_8,Cliente_60,sku_79,RODOVIARIO,2120.03
CD_8,Cliente_60,sku_82,RODOVIARIO,17331.75
CD_8,Cliente_60,sku_85,RODOVIARIO,0.1
CD_8,Cliente_63,sku_8,RODOVIARIO,30.26
CD_8,Cliente_63,sku_18,RODOVIARIO,778.45
CD_8,Cliente_63,sku_21,RODOVIARIO,103904.95
CD_8,Cliente_63,sku_23,RODOVIARIO,279.14
CD_8,Cliente_63,sku_25,RODOVIARIO,13049.83
CD_8,Cliente_63,sku_26,RODOVIARIO,134.66
CD_8,Cliente_63,sku_27,RODOVIARIO,1439.71
CD_8,Cliente_63,sku_29,RODOVIARIO,228.03
