no,sku,perfil,demanda
Cliente_149,sku_22,Rodoviário,2704.89
Cliente_149,sku_23,Rodoviário,1029.33
Cliente_149,sku_25,Rodoviário,41281.93
Cliente_149,sku_26,Rodoviário,36.39
Cliente_149,sku_31,Rodoviário,48.19
Cliente_149,sku_33,Rodoviário,409759.67
Cliente_149,sku_35,Rodoviário,1842.02
Cliente_149,sku_38,Rodoviário,4663.69
Cliente_149,sku_40,Rodoviário,310.5
Cliente_149,sku_42,Rodoviário,36.76
Cliente_149,sku_43,Rodoviário,152666.69
Cliente_149,sku_46,Rodoviário,2339.68
Cliente_149,sku_47,Rodoviário,19272.25
Cliente_149,sku_48,Rodoviário,73.58
Cliente_149,sku_49,Rodoviário,98173.74
Cliente_149,sku_50,Rodoviário,15.01
Cliente_149,sku_52,Rodoviário,749978.81
Cliente_149,sku_55,Rodoviário,2139.32
Cliente_149,sku_59,Rodoviário,0.1
Cliente_149,sku_61,Rodoviário,6698.52
Cliente_149,sku_63,Rodoviário,2399.77
Cliente_149,sku_69,Rodoviário,982.76
Cliente_149,sku_71,Rodoviário,24147.92
Cliente_149,sku_73,Rodoviário,1171.35
Cliente_149,sku_74,Rodoviário,985.15
Cliente_149,sku_77,Rodoviário,2484.31
Cliente_149,sku_79,Rodoviário,66.51
Cliente_149,sku_82,Rodoviário,33093.32
Cliente_149,sku_83,Rodoviário,56684.4
Cliente_149,sku_84,Rodoviário,8442514.26
Cliente_149,sku_85,Rodoviário,1474.98
Cliente_149,sku_86,Rodoviário,32850.77
Cliente_149,sku_87,Rodoviário,685.06
Cliente_149,sku_88,Rodoviário,857.11
Cliente_150,sku_0,Rodoviário,1324.01
Cliente_150,sku_2,Rodoviário,17489.7
Cliente_150,sku_3,Rodoviário,553.62
Cliente_150,sku_4,Rodoviário,160.44
Cliente_150,sku_5,Rodoviário,2399.03
Cliente_150,sku_6,Rodoviário,0.2
Cliente_150,sku_8,Rodoviário,103068.35
Cliente_150,sku_9,Rodoviário,29.56
Cliente_150,sku_10,Rodoviário,0.1
Cliente_150,sku_11,Rodoviário,56556.26
Cliente_150,sku_12,Rodoviário,108.67
Cliente_150,sku_14,Rodoviário,119689.42
Cliente_150,sku_15,Rodoviário,12335.58
Cliente_150,sku_16,Rodoviário,107.18
Cliente_150,sku_17,Rodoviário,1258.88
Cliente_150,sku_18,Rodoviário,432540.13
Cliente_150,sku_19,Rodoviário,17075.51
Cliente_150,sku_20,Rodoviário,437.69
Cliente_150,sku_21,Rodoviário,1177539.04
Cliente_150,sku_22,Rodoviário,70648.55
Cliente_150,sku_23,Rodoviário,34540.55
Cliente_150,sku_25,Rodoviário,115889.26
Cliente_150,sku_26,Rodoviário,6521.91
Cliente_150,sku_27,Rodoviário,80575.92
Cliente_150,sku_28,Rodoviário,1261.21
Cliente_150,sku_29,Rodoviário,32314.72
Cliente_150,sku_31,Rodoviário,36556.78
Cliente_150,sku_33,Rodoviário,654277.14
Cliente_150,sku_34,Rodoviário,9.76
Cliente_150,sku_35,Rodoviário,88093.37
Cliente_150,sku_37,Rodoviário,180663.36
Cliente_150,sku_38,Rodoviário,55071.8
Cliente_150,sku_39,Rodoviário,10042.68
Cliente_150,sku_40,Rodoviário,234547.8
Cliente_150,sku_42,Rodoviário,41933.04
Cliente_150,sku_43,Rodoviário,2855228.42
Cliente_150,sku_45,Rodoviário,464.37
Cliente_150,sku_46,Rodoviário,204658.87
Cliente_150,sku_47,Rodoviário,5148549.87
Cliente_150,sku_48,Rodoviário,349.94
Cliente_150,sku_49,Rodoviário,1233557.58
Cliente_150,sku_50,Rodoviário,3534.94
Cliente_150,sku_52,Rodoviário,5824618.76
Cliente_150,sku_55,Rodoviário,0.3
Cliente_150,sku_59,Rodoviário,0.1
Cliente_150,sku_60,Rodoviário,162591.53
Cliente_150,sku_61,Rodoviário,50977.09
Cliente_150,sku_62,Rodoviário,327.18
Cliente_150,sku_63,Rodoviário,67879.24
Cliente_150,sku_65,Rodoviário,18758.02
Cliente_150,sku_66,Rodoviário,1190.61
Cliente_150,sku_67,Rodoviário,5519.46
Cliente_150,sku_68,Rodoviário,8893.23
Cliente_150,sku_69,Rodoviário,292736.2
Cliente_150,sku_71,Rodoviário,42196.55
Cliente_150,sku_73,Rodoviário,77153.13
Cliente_150,sku_74,Rodoviário,1393.76
Cliente_150,sku_75,Rodoviário,119680.35
Cliente_150,sku_77,Rodoviário,90187.36
Cliente_150,sku_78,Rodoviário,523.41
Cliente_150,sku_79,Rodoviário,104136.92
Cliente_150,sku_80,Rodoviário,191877.17
Cliente_150,sku_81,Rodoviário,131.42
Cliente_150,sku_82,Rodoviário,1523302.96
Cliente_150,sku_30,Rodoviário,1583.75
Cliente_150,sku_70,Rodoviário,290.03
Cliente_150,sku_32,Rodoviário,9179.79
Cliente_150,sku_83,Rodoviário,558796.76
Cliente_150,sku_84,Rodoviário,20097624.5
Cliente_150,sku_85,Rodoviário,9478.95
Cliente_150,sku_86,Rodoviário,236550.62
Cliente_150,sku_87,Rodoviário,50.3
Cliente_150,sku_88,Rodoviário,1794.29
Cliente_151,sku_0,Rodoviário,8528.87
Cliente_151,sku_2,Rodoviário,5248.83
Cliente_151,sku_4,Rodoviário,1489.77
Cliente_151,sku_5,Rodoviário,2170.0
Cliente_151,sku_8,Rodoviário,11046.92
Cliente_151,sku_11,Rodoviário,16450.27
Cliente_151,sku_12,Rodoviário,2902.4
Cliente_151,sku_14,Rodoviário,8877.57
Cliente_151,sku_15,Rodoviário,50327.8
Cliente_151,sku_16,Rodoviário,15.33
Cliente_151,sku_18,Rodoviário,56207.34
Cliente_151,sku_19,Rodoviário,644.4
Cliente_151,sku_21,Rodoviário,111815.3
Cliente_151,sku_25,Rodoviário,16.86
Cliente_151,sku_28,Rodoviário,796.33
Cliente_151,sku_29,Rodoviário,86.0
Cliente_151,sku_31,Rodoviário,215.84
Cliente_151,sku_33,Rodoviário,16978.05
Cliente_151,sku_35,Rodoviário,442.91
Cliente_151,sku_37,Rodoviário,1281.58
Cliente_151,sku_38,Rodoviário,442.65
Cliente_151,sku_40,Rodoviário,261.62
Cliente_151,sku_42,Rodoviário,61.26
Cliente_151,sku_43,Rodoviário,33800.98
Cliente_151,sku_46,Rodoviário,632.86
Cliente_151,sku_47,Rodoviário,52444.69
Cliente_151,sku_49,Rodoviário,8963.35
Cliente_151,sku_50,Rodoviário,4695.28
Cliente_151,sku_52,Rodoviário,110139.25
Cliente_151,sku_55,Rodoviário,0.1
Cliente_151,sku_60,Rodoviário,43635.57
Cliente_151,sku_61,Rodoviário,4.54
Cliente_151,sku_63,Rodoviário,1943.2
Cliente_151,sku_66,Rodoviário,71.52
Cliente_151,sku_68,Rodoviário,64.5
Cliente_151,sku_69,Rodoviário,1423.97
Cliente_151,sku_71,Rodoviário,541.54
Cliente_151,sku_73,Rodoviário,376.52
Cliente_151,sku_75,Rodoviário,89.9
Cliente_151,sku_77,Rodoviário,2494.09
Cliente_151,sku_79,Rodoviário,1382.61
Cliente_151,sku_82,Rodoviário,39949.14
Cliente_151,sku_30,Rodoviário,44.15
Cliente_151,sku_83,Rodoviário,17376.73
Cliente_151,sku_84,Rodoviário,290090.23
Cliente_147,sku_2,Rodoviário,614.03
Cliente_147,sku_11,Rodoviário,1369.5
Cliente_147,sku_14,Rodoviário,36596.8
Cliente_147,sku_15,Rodoviário,1166.95
Cliente_147,sku_18,Rodoviário,3885.48
Cliente_147,sku_21,Rodoviário,10598.6
Cliente_147,sku_26,Rodoviário,777.09
Cliente_147,sku_27,Rodoviário,9507.56
Cliente_147,sku_29,Rodoviário,37084.55
Cliente_147,sku_31,Rodoviário,0.78
Cliente_147,sku_33,Rodoviário,87704.56
Cliente_147,sku_35,Rodoviário,50987.48
Cliente_147,sku_38,Rodoviário,93707.01
Cliente_147,sku_40,Rodoviário,1970.84
Cliente_147,sku_42,Rodoviário,65.19
Cliente_147,sku_43,Rodoviário,182087.94
Cliente_147,sku_46,Rodoviário,118.74
Cliente_147,sku_47,Rodoviário,199695.5
Cliente_147,sku_49,Rodoviário,11209.31
Cliente_147,sku_52,Rodoviário,729042.41
Cliente_147,sku_55,Rodoviário,0.1
Cliente_147,sku_59,Rodoviário,0.1
Cliente_147,sku_61,Rodoviário,15948.59
Cliente_147,sku_63,Rodoviário,33.59
Cliente_147,sku_66,Rodoviário,3878.95
Cliente_147,sku_69,Rodoviário,1422399.64
Cliente_147,sku_71,Rodoviário,2585.4
Cliente_147,sku_73,Rodoviário,448.23
Cliente_147,sku_75,Rodoviário,67636.17
Cliente_147,sku_77,Rodoviário,66672.73
Cliente_147,sku_79,Rodoviário,5012.84
Cliente_147,sku_82,Rodoviário,98223.31
Cliente_147,sku_32,Rodoviário,3520.7
Cliente_147,sku_83,Rodoviário,80811.36
Cliente_147,sku_84,Rodoviário,507464.45
Cliente_147,sku_85,Rodoviário,0.1
Cliente_152,sku_8,Rodoviário,2644.77
Cliente_152,sku_11,Rodoviário,3076.66
Cliente_152,sku_14,Rodoviário,61009.36
Cliente_152,sku_15,Rodoviário,676.06
Cliente_152,sku_18,Rodoviário,26021.72
Cliente_152,sku_19,Rodoviário,958.73
Cliente_152,sku_21,Rodoviário,194105.4
Cliente_152,sku_22,Rodoviário,777.51
Cliente_152,sku_25,Rodoviário,1159.79
Cliente_152,sku_27,Rodoviário,507.25
Cliente_152,sku_29,Rodoviário,711.21
Cliente_152,sku_31,Rodoviário,487.59
Cliente_152,sku_33,Rodoviário,18997.49
Cliente_152,sku_35,Rodoviário,4493.61
Cliente_152,sku_38,Rodoviário,13028.49
Cliente_152,sku_40,Rodoviário,11575.68
Cliente_152,sku_42,Rodoviário,405.67
Cliente_152,sku_43,Rodoviário,421804.98
Cliente_152,sku_46,Rodoviário,7671.09
Cliente_152,sku_47,Rodoviário,34441.46
Cliente_152,sku_49,Rodoviário,5898.33
Cliente_152,sku_50,Rodoviário,349.42
Cliente_152,sku_52,Rodoviário,337191.05
Cliente_152,sku_55,Rodoviário,0.1
Cliente_152,sku_57,Rodoviário,91412.14
Cliente_152,sku_59,Rodoviário,480.6
Cliente_152,sku_60,Rodoviário,17608.35
Cliente_152,sku_61,Rodoviário,92.23
Cliente_152,sku_63,Rodoviário,58.41
Cliente_152,sku_68,Rodoviário,10725.88
Cliente_152,sku_69,Rodoviário,997618.28
Cliente_152,sku_71,Rodoviário,874.83
Cliente_152,sku_73,Rodoviário,2633.52
Cliente_152,sku_77,Rodoviário,224.69
Cliente_152,sku_79,Rodoviário,33559.51
Cliente_152,sku_82,Rodoviário,177543.53
Cliente_152,sku_32,Rodoviário,104.94
Cliente_152,sku_83,Rodoviário,6394.16
Cliente_152,sku_84,Rodoviário,254595.28
Cliente_153,sku_0,Rodoviário,0.1
Cliente_153,sku_2,Rodoviário,414.05
Cliente_153,sku_5,Rodoviário,57.7
Cliente_153,sku_8,Rodoviário,3104.33
Cliente_153,sku_16,Rodoviário,0.1
Cliente_153,sku_18,Rodoviário,2660.43
Cliente_153,sku_21,Rodoviário,4146.49
Cliente_153,sku_22,Rodoviário,121.02
Cliente_153,sku_23,Rodoviário,70.46
Cliente_153,sku_25,Rodoviário,3640.8
Cliente_153,sku_26,Rodoviário,7.9
Cliente_153,sku_29,Rodoviário,51.68
Cliente_153,sku_31,Rodoviário,180.38
Cliente_153,sku_33,Rodoviário,9046.29
Cliente_153,sku_35,Rodoviário,139.65
Cliente_153,sku_39,Rodoviário,3507.53
Cliente_153,sku_40,Rodoviário,202.4
Cliente_153,sku_42,Rodoviário,30.63
Cliente_153,sku_43,Rodoviário,78978.26
Cliente_153,sku_46,Rodoviário,47.77
Cliente_153,sku_47,Rodoviário,25096.42
Cliente_153,sku_49,Rodoviário,108123.89
Cliente_153,sku_50,Rodoviário,2301.83
Cliente_153,sku_52,Rodoviário,880025.69
Cliente_153,sku_61,Rodoviário,248.83
Cliente_153,sku_63,Rodoviário,303.35
Cliente_153,sku_69,Rodoviário,2186.66
Cliente_153,sku_73,Rodoviário,337.06
Cliente_153,sku_74,Rodoviário,1607.28
Cliente_153,sku_75,Rodoviário,2.71
Cliente_153,sku_76,Rodoviário,15.85
Cliente_153,sku_79,Rodoviário,673.86
Cliente_153,sku_82,Rodoviário,12271.18
Cliente_153,sku_83,Rodoviário,199185.86
Cliente_153,sku_84,Rodoviário,18443433.23
Cliente_153,sku_85,Rodoviário,670.95
Cliente_153,sku_86,Rodoviário,14344.25
Cliente_153,sku_88,Rodoviário,1422.09
Cliente_154,sku_0,Rodoviário,429.69
Cliente_154,sku_2,Rodoviário,16762.31
Cliente_154,sku_4,Rodoviário,185.27
Cliente_154,sku_5,Rodoviário,582.97
Cliente_154,sku_6,Rodoviário,3.71
Cliente_154,sku_7,Rodoviário,417.85
Cliente_154,sku_8,Rodoviário,26296.18
Cliente_154,sku_11,Rodoviário,10080.86
Cliente_154,sku_12,Rodoviário,49.27
Cliente_154,sku_13,Rodoviário,54.5
Cliente_154,sku_14,Rodoviário,51521.76
Cliente_154,sku_15,Rodoviário,8200.58
Cliente_154,sku_16,Rodoviário,7.87
Cliente_154,sku_17,Rodoviário,27884.63
Cliente_154,sku_18,Rodoviário,213494.1
Cliente_154,sku_19,Rodoviário,8348.05
Cliente_154,sku_20,Rodoviário,170.08
Cliente_154,sku_21,Rodoviário,467577.54
Cliente_154,sku_22,Rodoviário,32813.34
Cliente_154,sku_23,Rodoviário,88353.94
Cliente_154,sku_25,Rodoviário,355628.45
Cliente_154,sku_26,Rodoviário,5004.44
Cliente_154,sku_27,Rodoviário,10983.86
Cliente_154,sku_28,Rodoviário,217.08
Cliente_154,sku_29,Rodoviário,32354.28
Cliente_154,sku_31,Rodoviário,28091.3
Cliente_154,sku_33,Rodoviário,129357.87
Cliente_154,sku_34,Rodoviário,29.29
Cliente_154,sku_35,Rodoviário,49479.76
Cliente_154,sku_37,Rodoviário,60888.58
Cliente_154,sku_38,Rodoviário,34271.39
Cliente_154,sku_39,Rodoviário,1599.36
Cliente_154,sku_40,Rodoviário,58027.03
Cliente_154,sku_42,Rodoviário,12386.81
Cliente_154,sku_43,Rodoviário,992122.07
Cliente_154,sku_46,Rodoviário,64402.65
Cliente_154,sku_47,Rodoviário,2015407.16
Cliente_154,sku_48,Rodoviário,665.87
Cliente_154,sku_49,Rodoviário,1345238.08
Cliente_154,sku_50,Rodoviário,4019.75
Cliente_154,sku_52,Rodoviário,5439974.69
Cliente_154,sku_55,Rodoviário,0.2
Cliente_154,sku_60,Rodoviário,441708.64
Cliente_154,sku_61,Rodoviário,56546.4
Cliente_154,sku_63,Rodoviário,94153.81
Cliente_154,sku_65,Rodoviário,12047.95
Cliente_154,sku_66,Rodoviário,7701.76
Cliente_154,sku_67,Rodoviário,272.0
Cliente_154,sku_68,Rodoviário,2917.72
Cliente_154,sku_69,Rodoviário,137351.32
Cliente_154,sku_71,Rodoviário,8924.32
Cliente_154,sku_73,Rodoviário,86510.74
Cliente_154,sku_74,Rodoviário,225.34
Cliente_154,sku_75,Rodoviário,61708.36
Cliente_154,sku_76,Rodoviário,617.86
Cliente_154,sku_77,Rodoviário,45288.98
Cliente_154,sku_78,Rodoviário,47.91
Cliente_154,sku_79,Rodoviário,49484.79
Cliente_154,sku_80,Rodoviário,4043.09
Cliente_154,sku_81,Rodoviário,17.5
Cliente_154,sku_82,Rodoviário,627859.35
Cliente_154,sku_30,Rodoviário,210.36
Cliente_154,sku_70,Rodoviário,78.71
Cliente_154,sku_32,Rodoviário,3747.91
Cliente_154,sku_83,Rodoviário,1418167.38
Cliente_154,sku_84,Rodoviário,20984471.46
Cliente_154,sku_85,Rodoviário,3051.2
Cliente_154,sku_86,Rodoviário,192698.66
Cliente_154,sku_88,Rodoviário,7154.6
Cliente_163,sku_5,Rodoviário,26.4
Cliente_163,sku_18,Rodoviário,8.21
Cliente_163,sku_19,Rodoviário,94.95
Cliente_163,sku_21,Rodoviário,215.24
Cliente_163,sku_29,Rodoviário,1.67
Cliente_163,sku_31,Rodoviário,65.84
Cliente_163,sku_35,Rodoviário,7.15
Cliente_163,sku_38,Rodoviário,251.94
Cliente_163,sku_40,Rodoviário,192.59
Cliente_163,sku_43,Rodoviário,4433.35
Cliente_163,sku_46,Rodoviário,95.33
Cliente_163,sku_47,Rodoviário,11857.76
Cliente_163,sku_49,Rodoviário,2090.53
Cliente_163,sku_50,Rodoviário,10.14
Cliente_163,sku_52,Rodoviário,23502.45
Cliente_163,sku_69,Rodoviário,1438.83
Cliente_163,sku_79,Rodoviário,3.56
Cliente_163,sku_82,Rodoviário,734.16
Cliente_163,sku_83,Rodoviário,2257.41
Cliente_163,sku_84,Rodoviário,82409.96
Cliente_148,sku_2,Rodoviário,748.65
Cliente_148,sku_8,Rodoviário,1205.03
Cliente_148,sku_11,Rodoviário,583.15
Cliente_148,sku_14,Rodoviário,3296.22
Cliente_148,sku_15,Rodoviário,358.53
Cliente_148,sku_18,Rodoviário,7905.66
Cliente_148,sku_21,Rodoviário,5900.78
Cliente_148,sku_25,Rodoviário,10238.16
Cliente_148,sku_26,Rodoviário,39.44
Cliente_148,sku_29,Rodoviário,178.82
Cliente_148,sku_33,Rodoviário,3850.98
Cliente_148,sku_35,Rodoviário,7664.24
Cliente_148,sku_38,Rodoviário,128802.03
Cliente_148,sku_42,Rodoviário,1408.39
Cliente_148,sku_43,Rodoviário,17600.16
Cliente_148,sku_47,Rodoviário,191003.26
Cliente_148,sku_49,Rodoviário,8264.61
Cliente_148,sku_52,Rodoviário,581010.4
Cliente_148,sku_55,Rodoviário,0.1
Cliente_148,sku_59,Rodoviário,0.1
Cliente_148,sku_60,Rodoviário,699882.93
Cliente_148,sku_61,Rodoviário,151.62
Cliente_148,sku_63,Rodoviário,921.89
Cliente_148,sku_66,Rodoviário,3195.52
Cliente_148,sku_69,Rodoviário,132.34
Cliente_148,sku_71,Rodoviário,1022.85
Cliente_148,sku_73,Rodoviário,1136.15
Cliente_148,sku_77,Rodoviário,243.93
Cliente_148,sku_79,Rodoviário,87.28
Cliente_148,sku_82,Rodoviário,50885.06
Cliente_148,sku_32,Rodoviário,2330.08
Cliente_148,sku_83,Rodoviário,123600.26
Cliente_148,sku_84,Rodoviário,601888.61
Cliente_148,sku_85,Rodoviário,3961.55
Cliente_155,sku_2,Rodoviário,744.58
Cliente_155,sku_5,Rodoviário,326.42
Cliente_155,sku_8,Rodoviário,7357.1
Cliente_155,sku_11,Rodoviário,28460.68
Cliente_155,sku_14,Rodoviário,1354.38
Cliente_155,sku_15,Rodoviário,3531.42
Cliente_155,sku_16,Rodoviário,5.31
Cliente_155,sku_17,Rodoviário,37.66
Cliente_155,sku_18,Rodoviário,65369.81
Cliente_155,sku_21,Rodoviário,547404.57
Cliente_155,sku_25,Rodoviário,3886.66
Cliente_155,sku_26,Rodoviário,323.91
Cliente_155,sku_29,Rodoviário,113.26
Cliente_155,sku_31,Rodoviário,1155.75
Cliente_155,sku_33,Rodoviário,53553.93
Cliente_155,sku_35,Rodoviário,4578.64
Cliente_155,sku_37,Rodoviário,555.91
Cliente_155,sku_38,Rodoviário,20421.83
Cliente_155,sku_40,Rodoviário,2122.41
Cliente_155,sku_42,Rodoviário,459.53
Cliente_155,sku_43,Rodoviário,125994.79
Cliente_155,sku_46,Rodoviário,207.8
Cliente_155,sku_47,Rodoviário,276009.07
Cliente_155,sku_49,Rodoviário,46927.67
Cliente_155,sku_52,Rodoviário,797718.4
Cliente_155,sku_55,Rodoviário,0.1
Cliente_155,sku_59,Rodoviário,1929.5
Cliente_155,sku_61,Rodoviário,50.22
Cliente_155,sku_63,Rodoviário,1107.59
Cliente_155,sku_66,Rodoviário,24.8
Cliente_155,sku_68,Rodoviário,5404.91
Cliente_155,sku_69,Rodoviário,73598.3
Cliente_155,sku_71,Rodoviário,998.31
Cliente_155,sku_73,Rodoviário,2007.4
Cliente_155,sku_77,Rodoviário,420.39
Cliente_155,sku_79,Rodoviário,1531.73
Cliente_155,sku_82,Rodoviário,72611.79
Cliente_155,sku_32,Rodoviário,179.61
Cliente_155,sku_83,Rodoviário,52956.68
Cliente_155,sku_84,Rodoviário,1806968.31
Cliente_155,sku_85,Rodoviário,1633.4
Cliente_157,sku_2,Rodoviário,85.91
Cliente_157,sku_8,Rodoviário,218.27
Cliente_157,sku_15,Rodoviário,332.32
Cliente_157,sku_17,Rodoviário,370.52
Cliente_157,sku_18,Rodoviário,21428.97
Cliente_157,sku_35,Rodoviário,1466.12
Cliente_157,sku_38,Rodoviário,1876.96
Cliente_157,sku_43,Rodoviário,382.71
Cliente_157,sku_59,Rodoviário,127.69
Cliente_157,sku_61,Rodoviário,1950.46
Cliente_157,sku_69,Rodoviário,1274.74
Cliente_157,sku_87,Rodoviário,1079.94
Cliente_157,sku_88,Rodoviário,172545.5
Cliente_157,sku_90,Rodoviário,4255.74
Cliente_158,sku_0,Rodoviário,275.98
Cliente_158,sku_2,Rodoviário,341.28
Cliente_158,sku_6,Rodoviário,806.08
Cliente_158,sku_8,Rodoviário,102.55
Cliente_158,sku_11,Rodoviário,2844.52
Cliente_158,sku_15,Rodoviário,8164.16
Cliente_158,sku_16,Rodoviário,5334.17
Cliente_158,sku_17,Rodoviário,634.99
Cliente_158,sku_18,Rodoviário,10580.43
Cliente_158,sku_21,Rodoviário,7907.12
Cliente_158,sku_22,Rodoviário,1542.41
Cliente_158,sku_23,Rodoviário,108.4
Cliente_158,sku_25,Rodoviário,3028.28
Cliente_158,sku_29,Rodoviário,2312.09
Cliente_158,sku_31,Rodoviário,57.4
Cliente_158,sku_33,Rodoviário,21.75
Cliente_158,sku_35,Rodoviário,1461.82
Cliente_158,sku_38,Rodoviário,2577.85
Cliente_158,sku_40,Rodoviário,6566.62
Cliente_158,sku_43,Rodoviário,20749.01
Cliente_158,sku_46,Rodoviário,747.99
Cliente_158,sku_47,Rodoviário,2271.08
Cliente_158,sku_49,Rodoviário,12625.36
Cliente_158,sku_50,Rodoviário,15.56
Cliente_158,sku_52,Rodoviário,14672.59
Cliente_158,sku_55,Rodoviário,38.24
Cliente_158,sku_57,Rodoviário,47.69
Cliente_158,sku_59,Rodoviário,165.97
Cliente_158,sku_61,Rodoviário,550.24
Cliente_158,sku_63,Rodoviário,101.26
Cliente_158,sku_65,Rodoviário,148.18
Cliente_158,sku_66,Rodoviário,154.35
Cliente_158,sku_69,Rodoviário,2516.18
Cliente_158,sku_71,Rodoviário,0.1
Cliente_158,sku_73,Rodoviário,348.9
Cliente_158,sku_75,Rodoviário,5250.95
Cliente_158,sku_77,Rodoviário,572.67
Cliente_158,sku_79,Rodoviário,2203.72
Cliente_158,sku_82,Rodoviário,10739.86
Cliente_158,sku_83,Rodoviário,12713.01
Cliente_158,sku_84,Rodoviário,17983.3
Cliente_158,sku_87,Rodoviário,33.21
Cliente_158,sku_88,Rodoviário,1670.19
Cliente_158,sku_90,Rodoviário,70.22
Cliente_156,sku_1,Rodoviário,132.28
Cliente_156,sku_14,Rodoviário,1987.88
Cliente_156,sku_15,Rodoviário,3854.66
Cliente_156,sku_23,Rodoviário,3242.82
Cliente_156,sku_49,Rodoviário,2505.31
Cliente_156,sku_57,Rodoviário,1631.84
Cliente_156,sku_69,Rodoviário,7205.87
Cliente_159,sku_18,Rodoviário,166.65
Cliente_160,sku_16,Rodoviário,324.58
Cliente_160,sku_63,Rodoviário,63.47
Cliente_160,sku_84,Rodoviário,13.35
Cliente_160,sku_87,Rodoviário,1745.02
Cliente_160,sku_88,Rodoviário,90296.79
Cliente_160,sku_90,Rodoviário,275.22
Cliente_161,sku_0,Rodoviário,281.17
Cliente_161,sku_2,Rodoviário,169.28
Cliente_161,sku_6,Rodoviário,222.48
Cliente_161,sku_8,Rodoviário,828.91
Cliente_161,sku_14,Rodoviário,97.62
Cliente_161,sku_15,Rodoviário,5035.11
Cliente_161,sku_16,Rodoviário,1451.95
Cliente_161,sku_17,Rodoviário,1909.08
Cliente_161,sku_18,Rodoviário,6618.08
Cliente_161,sku_21,Rodoviário,30459.6
Cliente_161,sku_22,Rodoviário,4311.08
Cliente_161,sku_25,Rodoviário,2258.42
Cliente_161,sku_29,Rodoviário,111.62
Cliente_161,sku_31,Rodoviário,6.36
Cliente_161,sku_33,Rodoviário,1784.78
Cliente_161,sku_35,Rodoviário,609.03
Cliente_161,sku_40,Rodoviário,3234.92
Cliente_161,sku_43,Rodoviário,31781.83
Cliente_161,sku_47,Rodoviário,1152.46
Cliente_161,sku_49,Rodoviário,11533.93
Cliente_161,sku_57,Rodoviário,711.67
Cliente_161,sku_58,Rodoviário,443.77
Cliente_161,sku_59,Rodoviário,833.43
Cliente_161,sku_60,Rodoviário,9088.43
Cliente_161,sku_61,Rodoviário,2605.92
Cliente_161,sku_63,Rodoviário,508.6
Cliente_161,sku_69,Rodoviário,1851.28
Cliente_161,sku_73,Rodoviário,54.6
Cliente_161,sku_75,Rodoviário,344.59
Cliente_161,sku_77,Rodoviário,490.26
Cliente_161,sku_79,Rodoviário,801.89
Cliente_161,sku_82,Rodoviário,32248.12
Cliente_161,sku_56,Rodoviário,712.13
Cliente_161,sku_84,Rodoviário,53.41
Cliente_161,sku_88,Rodoviário,1591.67
Cliente_162,sku_18,Rodoviário,53.87
Cliente_162,sku_35,Rodoviário,16.08
Cliente_150,NUTRICAO_ISENTO_NNC_S,Rodoviário,0.1
